workload,cycles,cache-misses,instructions,cycle_activity.stalls_total,branch-misses,context-switches,iTLB-load-misses,IpCall,IpLoad,IpMispredict,BpTkBranch,MLP
507.cactuBSSN_r,1563750477682,18683438246,2184165793836,505511658510,35321786,2958,1400172,417.81,1.99,63277.58,1.58,4.19
507.cactuBSSN_r,1572493049088,18783937016,2196569898424,508197852651,35500638,2980,1409465,417.66,1.99,63312.12,1.58,4.19
507.cactuBSSN_r,1581238738432,18890751227,2208588709606,511151125608,35684580,2994,1412767,417.88,1.99,63334.36,1.58,4.19
507.cactuBSSN_r,1589969078214,18994359258,2221000243278,513896277564,35874992,3009,1420511,417.71,1.99,63305.26,1.58,4.19
507.cactuBSSN_r,1598710153626,19103014319,2232765381361,516796811210,36021413,3025,1423450,417.92,1.99,63308.84,1.58,4.19
507.cactuBSSN_r,1607444910711,19202249814,2245029534815,519547174209,36211517,3043,1424912,417.96,1.99,63273.78,1.58,4.19
507.cactuBSSN_r,1616197068561,19313216013,2257043193847,522477517277,36425182,3061,1426632,417.98,1.99,63291.23,1.58,4.19
507.cactuBSSN_r,1624934647739,19411387075,2269266130969,525237382694,36606365,3078,1429205,417.87,1.99,63292.86,1.58,4.19
507.cactuBSSN_r,1633679050846,19523700772,2280987320259,528221777791,36810084,3097,1430506,418.11,1.99,63340.24,1.58,4.19
507.cactuBSSN_r,1642404724965,19622404659,2293528877774,530895224933,36991685,3121,1432415,417.87,1.99,63300.99,1.58,4.19
507.cactuBSSN_r,1651129012741,19728467766,2305570341954,533774285293,37211833,3140,1434050,418.18,1.99,63315.59,1.58,4.19
507.cactuBSSN_r,1659844879007,19818714728,2317794120959,536530312262,37966529,3149,1689929,416.2,1.99,62213.53,1.58,4.19
507.cactuBSSN_r,1668588439358,19925559961,2329776894616,539361708713,38207041,3160,1795690,416.06,1.99,62258.24,1.58,4.19
507.cactuBSSN_r,1677344935678,20025657281,2342138884105,542153793342,38395108,3172,1796686,415.85,1.99,62217.38,1.58,4.19
507.cactuBSSN_r,1686099105649,20137146178,2354244136107,545015913084,38599630,3182,1798290,416.13,1.99,62206.3,1.58,4.19
507.cactuBSSN_r,1694854504842,20241061658,2366544655299,547832353644,38748372,3191,1798950,415.93,1.99,62179.53,1.58,4.19
507.cactuBSSN_r,1703600958004,20340050451,2378931820202,550615346681,38934083,3203,1799882,416.25,1.99,62204.44,1.58,4.19
507.cactuBSSN_r,1712357892352,20451814104,2390955714589,553520950078,39154071,3217,1802219,416.04,1.99,62184.28,1.58,4.19
507.cactuBSSN_r,1721123154689,20548421603,2403489974590,556224235140,39345575,3229,1804836,415.88,1.99,62215.41,1.58,4.19
507.cactuBSSN_r,1729853400876,20658756886,2415414745642,559140334803,39563004,3246,1806477,416.09,1.99,62256.1,1.58,4.19
507.cactuBSSN_r,1738608825222,20757649674,2427868529009,561879218476,39756074,3259,1811227,415.97,1.99,62222.47,1.58,4.19
507.cactuBSSN_r,1747367835770,20870406499,2439885213073,564787763750,39978118,3268,1816548,416.16,1.99,62247.68,1.58,4.19
507.cactuBSSN_r,1756116701063,20974623374,2452137553957,567617422454,40135410,3279,1821633,416.36,1.99,62225.59,1.58,4.19
507.cactuBSSN_r,1764872173444,21071349101,2464712007296,570318040150,40311074,3294,1822868,416.24,1.99,62239.36,1.58,4.19
507.cactuBSSN_r,1773626265291,21184855068,2476611651967,573293824158,40534529,3312,1824049,416.22,1.99,62284.47,1.58,4.19
507.cactuBSSN_r,1782379917994,21279804292,2489216265407,575950859917,40708311,3325,1825095,416.34,1.99,62305.92,1.58,4.19
507.cactuBSSN_r,1791131761848,21392129070,2501165322347,578953016332,40923432,3341,1826255,416.17,1.99,62277.18,1.58,4.19
507.cactuBSSN_r,1799878127476,21489511651,2513729849846,581638853375,41100382,3353,1827573,416.42,1.99,62300.8,1.58,4.19
507.cactuBSSN_r,1808629560379,21602627603,2525661876417,584595103747,41324875,3363,1828370,416.27,1.99,62257.51,1.58,4.19
507.cactuBSSN_r,1817378422401,21705601068,2537874695440,587435663640,41488546,3369,1829197,416.43,1.99,62259.7,1.58,4.19
507.cactuBSSN_r,1826120451602,21803290351,2550460168266,590087732369,41666958,3384,1830300,416.33,1.99,62279.98,1.58,4.19
507.cactuBSSN_r,1834713395840,21912208062,2562151217021,593074838325,41887396,3401,1831552,416.58,1.99,62311.84,1.58,4.19
508.namd_r,8361894846,12263540,21834225168,638200341,24966318,17,90454,1259.71,2.93,877.37,1.54,1.32
508.namd_r,17122288035,27720571,44781319476,1166205168,47674080,28,90878,2531.7,2.87,933.66,1.44,1.31
508.namd_r,25899727344,45283954,67755895160,1640557680,65182247,44,91503,3749.05,2.8,1046.3,1.38,1.31
508.namd_r,34667215275,59134751,90862413505,2172136715,91380471,59,91859,4992.86,2.81,999.64,1.37,1.31
508.namd_r,43445876051,74541106,114208618662,2622209583,113112735,77,92386,6140.21,2.8,998.48,1.35,1.3
508.namd_r,52208008545,90627010,137344126084,3071133708,130303552,88,92704,7232.35,2.78,1056.18,1.33,1.29
508.namd_r,60986073915,105786693,160118196793,3673859347,157772225,109,93554,8257.51,2.79,1021.58,1.33,1.3
508.namd_r,69748973229,121513065,183168255494,4159548332,177876493,125,93788,9383.3,2.79,1018.39,1.33,1.3
508.namd_r,78507337779,137582520,206488873125,4591900292,196556618,143,94175,10366.27,2.78,1053.31,1.32,1.3
508.namd_r,87284028323,151312806,229750200967,5114342704,222614411,163,94664,11315.67,2.78,1034.25,1.32,1.3
508.namd_r,96050395700,168366754,252663467122,5596793628,241376258,179,94921,12215.89,2.78,1038.99,1.32,1.3
508.namd_r,104829276471,184305039,275656596844,6116205512,262871445,192,95291,13082.99,2.77,1051.71,1.31,1.3
508.namd_r,113590102735,198315781,299001972412,6609024440,289301838,207,95552,14105.49,2.78,1036.38,1.31,1.3
508.namd_r,122364626351,215011749,322129909091,7023944240,305063272,223,95963,14929.38,2.78,1043.3,1.31,1.3
508.namd_r,131134363663,229898218,345207195999,7554570094,328587890,242,96332,15721.02,2.77,1055.75,1.3,1.29
508.namd_r,139911169038,245063686,368018491485,8152044186,355456717,256,96933,16463.01,2.78,1038.56,1.31,1.3
508.namd_r,148677019457,261777103,391098382363,8562498811,370070100,270,97181,17406.77,2.78,1044.88,1.3,1.3
508.namd_r,157435889220,276393850,414533144941,9042250351,394377580,286,97455,18132.31,2.77,1054.25,1.3,1.3
508.namd_r,166212984160,290556499,437620445209,9594404030,420849662,303,97877,18830.57,2.78,1044.39,1.3,1.29
508.namd_r,174976544081,308649873,460574082647,10030817628,435647570,320,98154,19494.73,2.77,1050.6,1.3,1.3
508.namd_r,183754849503,322918363,483665087555,10568159811,460475230,335,98489,20138.93,2.77,1053.45,1.3,1.3
508.namd_r,192525660316,337051649,507055397704,11058675730,487087660,355,98772,21009.24,2.77,1044.24,1.3,1.3
508.namd_r,201303456023,354199826,530139858386,11457435588,499755360,371,99067,21624.67,2.77,1053.27,1.3,1.29
508.namd_r,210064006119,369411619,553175468467,12032030106,526723700,387,99531,22211.63,2.77,1054.7,1.3,1.29
508.namd_r,218843432919,383454891,576050790788,12600625909,552979373,404,99982,22776.06,2.77,1044.74,1.3,1.3
508.namd_r,227614504445,401010222,599157420338,12991146018,565958063,418,100252,23585.36,2.77,1053.05,1.3,1.3
508.namd_r,236384781281,414958631,622511486634,13502844221,592069168,434,100529,24136.7,2.77,1054,1.29,1.29
508.namd_r,245155669797,430166347,645557682572,14077279906,619145217,447,100927,24665.95,2.77,1047.46,1.3,1.29
508.namd_r,253909261432,447980359,668467956880,14493855650,632201229,471,101146,25172.77,2.77,1055.26,1.29,1.29
508.namd_r,262685103337,461777399,691705689966,15018719057,658389658,487,101524,25660.48,2.77,1053.33,1.29,1.3
508.namd_r,271448838916,476183565,714987414539,15502341832,682900680,505,101819,26418.65,2.77,1047.28,1.29,1.29
508.namd_r,280223294265,493485289,737965270411,15940646613,697661317,525,102105,26891.75,2.77,1057.94,1.29,1.29
508.namd_r,288987100533,508712703,761012191976,16512684336,724853268,544,102445,27346.05,2.77,1054.49,1.29,1.29
508.namd_r,297764587833,523014469,784048619120,17024089869,748220107,557,102957,27775.06,2.77,1047.23,1.29,1.3
508.namd_r,306530681530,539912402,807229229423,17441920021,764176231,571,103228,28480.22,2.77,1057.22,1.29,1.29
508.namd_r,315304417728,553843427,830390178985,17981034203,790090963,584,103613,28908.76,2.77,1054.42,1.29,1.29
508.namd_r,324071981493,569958335,853424139161,18519493819,814234303,601,103934,29316.21,2.77,1048.75,1.29,1.29
508.namd_r,332834800462,586726855,876422305143,18964665437,830279974,617,104142,29711.77,2.77,1057.18,1.29,1.29
508.namd_r,341604166271,600755564,899800255999,19470539151,856685834,634,104474,30375.61,2.77,1053.84,1.29,1.29
508.namd_r,350364480920,616478176,922920634169,19923618043,875457609,653,104738,30761.32,2.77,1048.64,1.29,1.29
508.namd_r,359139568675,632829453,945996666094,20419651722,895906580,666,105048,31132.09,2.77,1059.51,1.29,1.29
508.namd_r,367902550693,647502283,968887700666,20984523653,922887465,683,105335,31491.58,2.77,1054.29,1.29,1.29
508.namd_r,376676036341,663586736,992046957310,21424877295,941500283,697,105690,32110.76,2.77,1048.58,1.29,1.3
508.namd_r,385441450438,678898808,1015185767499,21896499551,961599919,713,106192,32453.78,2.77,1058.9,1.29,1.29
508.namd_r,394219283266,693635398,1038312684292,22465769381,988163059,733,106538,32799.91,2.77,1054.79,1.29,1.29
508.namd_r,402992916757,710492890,1061190551230,22942452631,1006634343,745,106802,33124.4,2.77,1049.8,1.29,1.29
508.namd_r,411765242180,725424066,1084368702753,23417192949,1027789305,763,107097,33437.85,2.77,1057.83,1.29,1.29
508.namd_r,420529589224,739600684,1107752045650,23921846401,1054063227,779,107480,34032.98,2.77,1054.27,1.29,1.29
508.namd_r,429299672408,756849453,1130698672227,24350984366,1068193924,795,107744,34344.84,2.77,1050.18,1.29,1.29
508.namd_r,438079452889,772322371,1153753041634,24904241930,1094372105,810,108100,34641.17,2.77,1058.99,1.29,1.29
508.namd_r,446844407611,786161132,1176873699533,25436586486,1120516583,827,108499,34924.44,2.77,1053.98,1.29,1.29
508.namd_r,455620676225,803788442,1200059007539,25831865192,1135022499,844,108809,35486.37,2.77,1049.96,1.29,1.29
508.namd_r,464386797965,817678147,1223086765755,26370258685,1159276250,863,109353,35763,2.77,1058.16,1.29,1.29
508.namd_r,473164181507,832981879,1246109708202,26949319680,1186725215,881,109747,36039.38,2.77,1054.61,1.29,1.29
508.namd_r,481940507990,850592794,1269061449232,27373760366,1200236357,899,110019,36298.27,2.77,1050.4,1.29,1.29
508.namd_r,490708700960,864604949,1292426780849,27858267796,1225797881,912,110412,36552.33,2.77,1057.69,1.29,1.29
508.namd_r,499485991304,878271402,1315629274811,28395505204,1251706471,928,110818,37091.09,2.77,1054.21,1.29,1.29
508.namd_r,508246897861,896232149,1338602519571,28815439503,1264986562,944,111085,37341.06,2.77,1050.73,1.29,1.29
508.namd_r,517014217896,911380155,1361569406307,29385263275,1292321225,964,111434,37580.69,2.77,1058.42,1.29,1.29
508.namd_r,525778807912,925348690,1384937740833,29879674252,1318508653,991,111852,37806.79,2.77,1053.66,1.29,1.29
508.namd_r,534554459489,942598877,1408094748457,30265713531,1331104795,1015,112148,38317.38,2.77,1050.62,1.29,1.29
508.namd_r,543322990176,956982917,1430929347927,30854803616,1357627116,1038,112674,38545.48,2.77,1057.67,1.29,1.29
508.namd_r,552095267005,972169825,1453868092866,31432539689,1384726191,1058,112936,38770.39,2.77,1054.71,1.29,1.29
508.namd_r,560853397540,989407044,1476957170672,31823785589,1397095400,1079,113291,38977.75,2.77,1050.47,1.29,1.29
508.namd_r,569625324090,1003575362,1500338915195,32313392341,1423308255,1099,113659,39188.3,2.77,1057.29,1.29,1.29
508.namd_r,578393831857,1018576246,1523340753860,32845607568,1446687968,1112,114027,39680.41,2.77,1054.23,1.29,1.29
508.namd_r,587157022465,1036293386,1546310665039,33312235398,1463506695,1131,114280,39883.52,2.77,1053,1.29,1.29
508.namd_r,595927044721,1050170231,1569433370589,33844214066,1489793742,1148,114623,40077.47,2.77,1057.51,1.29,1.29
508.namd_r,604684793420,1065520509,1592738531560,34304715042,1512266495,1170,114941,40263.79,2.77,1053.8,1.29,1.29
508.namd_r,613450021937,1081610152,1615894732129,34743642385,1528858220,1189,115252,40730.44,2.77,1052.7,1.29,1.29
508.namd_r,622221796479,1097094750,1638639900632,35352294718,1556146142,1206,115782,40915.79,2.77,1056.97,1.29,1.29
508.namd_r,631002399365,1112414803,1661700707906,35843311683,1577065628,1223,116018,41100.23,2.77,1054.47,1.29,1.29
508.namd_r,639769186344,1128566083,1684992284516,36270987903,1595051252,1242,116269,41273.56,2.77,1052.18,1.29,1.29
508.namd_r,648543818757,1142284945,1708263711575,36787713024,1621143423,1259,116623,41444.38,2.77,1056.65,1.29,1.29
508.namd_r,657304706095,1159044698,1731234233159,37276119433,1640436730,1278,116877,41898.05,2.77,1054.17,1.29,1.29
508.namd_r,666079241764,1175256744,1754210044909,37788257051,1661236293,1295,117137,42067.77,2.77,1054.8,1.29,1.29
508.namd_r,674853656423,1189122921,1777537891456,38287216156,1687766026,1314,117399,42229.7,2.77,1057.07,1.29,1.29
508.namd_r,683625828879,1205709709,1800673569854,38705965028,1704351607,1329,117629,42383.13,2.77,1053.86,1.29,1.29
508.namd_r,692400332908,1220588160,1823762880146,39224685742,1727024259,1349,118029,42813.99,2.77,1054.21,1.29,1.29
508.namd_r,701173164843,1235743644,1846573152824,39821650029,1753822938,1369,118512,42970.55,2.77,1056.93,1.29,1.29
508.namd_r,709951770983,1252444934,1869623438080,40243224004,1769172037,1386,118779,43120.91,2.77,1054.37,1.29,1.29
508.namd_r,718713580516,1267328846,1892981208265,40725344614,1793021782,1407,118985,43264.48,2.77,1053.8,1.29,1.29
508.namd_r,727487890734,1281406001,1916047689068,41272226191,1819376466,1426,119323,43681.71,2.77,1056.57,1.29,1.29
508.namd_r,736255300645,1299426941,1939055489780,41713178887,1834479833,1443,119537,43828.91,2.77,1054.14,1.29,1.29
508.namd_r,745011035134,1313947889,1962083651398,42252857214,1859136470,1465,119799,31211.98,2.77,1051.49,1.29,1.29
508.namd_r,753765200969,1327648029,1984859732362,42932986246,1885257621,1476,212681,31384.29,2.77,1055.96,1.29,1.29
508.namd_r,762519598031,1343565848,2007941812654,43442453584,1907134507,1492,213419,31685.73,2.77,1053.87,1.29,1.29
508.namd_r,771289337916,1360708449,2031090476456,43911990085,1925464021,1502,214266,31858.08,2.77,1051.65,1.29,1.29
508.namd_r,780039581813,1374684149,2054302658134,44436290946,1951786719,1515,214961,32026.05,2.77,1056.54,1.29,1.29
508.namd_r,788815329991,1390584697,2077737074503,44882832924,1973115723,1526,215842,32183.66,2.77,1053.6,1.29,1.29
508.namd_r,797583304927,1406641789,2100998939206,45329548415,1990767260,1540,216454,32472.62,2.77,1051.37,1.29,1.29
508.namd_r,806357410736,1422020397,2123869199626,45932632778,2018328071,1558,217790,32637.28,2.77,1056.06,1.29,1.29
508.namd_r,815121672136,1437787933,2147026844244,46418086462,2038676690,1573,218331,32797.67,2.77,1054.06,1.29,1.29
508.namd_r,823895666508,1454113275,2170400591591,46850333127,2057220172,1587,219083,32951.91,2.77,1051.5,1.29,1.29
508.namd_r,832671350902,1467950656,2193778188674,47363660339,2083389879,1605,220017,33108.27,2.77,1055.84,1.29,1.29
508.namd_r,841441339217,1484942379,2216845062611,47845524109,2102785849,1614,220627,33401.08,2.77,1053.75,1.29,1.29
508.namd_r,850208281653,1501145116,2239983764030,48345893971,2123707744,1632,221241,33557.33,2.77,1051.9,1.29,1.29
508.namd_r,858960895420,1515279959,2263340034569,48846303967,2150280664,1644,221865,33705.32,2.77,1056.16,1.29,1.29
508.namd_r,867708614839,1531824506,2286626675352,49266063772,2167480370,1661,222532,33848.18,2.77,1053.35,1.29,1.29
508.namd_r,876460106364,1546954488,2309828059489,49768665269,2189603486,1673,223326,34128.47,2.77,1051.93,1.29,1.29
508.namd_r,885235816746,1562367614,2332800782524,50355662991,2216541328,1687,224002,34277.39,2.77,1055.76,1.29,1.29
508.namd_r,894000086985,1579268701,2355875257825,50791480803,2232922225,1698,224503,34425.1,2.77,1054.04,1.29,1.29
508.namd_r,902768029530,1594544231,2379312318839,51263023320,2255877446,1712,225014,34565.02,2.77,1051.52,1.29,1.29
508.namd_r,911527118515,1608458512,2402553728674,51792627430,2282032726,1728,225986,34705.73,2.77,1055.58,1.29,1.29
508.namd_r,920300155357,1626518692,2425702387789,52236039808,2298056046,1745,226935,34987.21,2.77,1053.72,1.29,1.29
508.namd_r,929074533538,1641492462,2448807380354,52767527916,2322295188,1761,227788,35128.42,2.77,1053.37,1.29,1.29
508.namd_r,937842781533,1656010226,2472272202475,53260526215,2348903847,1775,228486,35264.28,2.77,1055.78,1.29,1.29
508.namd_r,946604471492,1672948580,2495538744267,53647828296,2362391679,1788,228975,35394.76,2.77,1053.43,1.29,1.29
508.namd_r,955372774029,1687856024,2518734363835,54195667108,2388077056,1806,229782,35666.97,2.77,1053.06,1.29,1.29
508.namd_r,964151714363,1702534995,2541622981777,54778771454,2415190546,1820,230364,35800.96,2.77,1055.47,1.29,1.29
508.namd_r,972915265238,1720050514,2564824507047,55172417999,2428204158,1833,230961,35932.85,2.77,1053.77,1.29,1.29
508.namd_r,981694370105,1734290142,2588440166445,55653188463,2453835421,1844,231480,36060.5,2.77,1052.74,1.29,1.29
508.namd_r,990466320621,1748825672,2611622446957,56209572438,2480710650,1860,232457,36326.24,2.77,1055.26,1.29,1.29
508.namd_r,999242497408,1767090816,2634715479307,56631461568,2494933543,1874,233069,36455.68,2.77,1053.58,1.29,1.29
508.namd_r,1008011758955,1781096814,2657941632371,57160818067,2520329211,1890,233614,36582.42,2.77,1054.45,1.29,1.29
508.namd_r,1016782254316,1795465520,2681420041584,57646516933,2546868102,1898,234293,36706.39,2.77,1055.53,1.29,1.29
508.namd_r,1025558098208,1812735824,2704617810836,58043759396,2559729695,1912,234891,36825.9,2.77,1053.29,1.29,1.29
508.namd_r,1034332645618,1828114282,2727770359092,58611510865,2586947187,1923,235715,37088.28,2.77,1053.95,1.29,1.29
508.namd_r,1043109144321,1842114800,2750783095142,59166791755,2613107353,1942,236384,37207.73,2.77,1055.49,1.29,1.29
508.namd_r,1051868178815,1860114056,2773965453911,59559386249,2626199920,1954,237576,37323.87,2.77,1053.67,1.29,1.29
508.namd_r,1060642636354,1874297338,2797383884401,60072497108,2652354744,1969,238826,37439.16,2.77,1053.72,1.29,1.29
508.namd_r,1069415688072,1889572003,2820577561458,60637453128,2679509326,1976,240163,37694.46,2.77,1055.28,1.29,1.29
508.namd_r,1078191302086,1907579577,2843642315272,61052319850,2692723285,1999,240812,37812.44,2.77,1053.62,1.29,1.29
508.namd_r,1086958929041,1921463177,2866946497439,61579818948,2718959025,2017,241432,37926.2,2.77,1055.28,1.29,1.29
508.namd_r,1095732503686,1935834632,2890351393829,62068186800,2744306022,2040,242117,38038.12,2.77,1055.29,1.29,1.29
508.namd_r,1104506050797,1953387375,2913470496912,62490535532,2758242404,2050,242798,38285.16,2.77,1053.33,1.29,1.29
508.namd_r,1113272561158,1968834963,2936612444798,63056307798,2785681358,2064,243565,38396.62,2.77,1054.67,1.29,1.29
508.namd_r,1122044788600,1982968500,2959697730927,63583114247,2810203849,2081,244235,38504.19,2.77,1055.29,1.29,1.29
508.namd_r,1130812515369,2000643797,2983008081188,63981152222,2824822034,2099,244822,38611.66,2.77,1053.59,1.29,1.29
508.namd_r,1139590862981,2014487346,3006376045643,64506740039,2850707589,2115,245308,38715.83,2.77,1054.55,1.29,1.29
508.namd_r,1148355131815,2030276104,3029434834578,65060475022,2876982699,2128,246113,38959.06,2.77,1055.13,1.29,1.29
508.namd_r,1157119699143,2047983640,3052457514563,65488881289,2891234264,2141,246620,39067.84,2.77,1053.71,1.29,1.29
508.namd_r,1165885301744,2061940152,3075915045748,65984271527,2917374958,2152,247162,39170.24,2.77,1056.06,1.29,1.29
508.namd_r,1174660081603,2077012324,3099188193191,66449692669,2938708630,2164,247676,39270.59,2.77,1054.94,1.29,1.29
508.namd_r,1183430100118,2093719305,3122367777062,66913052321,2956944108,2181,248341,39508.93,2.77,1053.41,1.29,1.29
508.namd_r,1192203884740,2109041959,3145470356150,67477536308,2984090071,2195,249060,39610.63,2.77,1055.36,1.29,1.29
508.namd_r,1200978572759,2124018508,3168700714083,67946337709,3005371657,2212,249639,39709.96,2.77,1055.17,1.29,1.29
508.namd_r,1209748439001,2140447957,3192001913793,68380849419,3023113092,2225,250219,39806.34,2.77,1053.41,1.29,1.29
508.namd_r,1218508508139,2154741202,3215244069628,68930941933,3049555213,2240,250754,39901.35,2.77,1055.36,1.29,1.29
508.namd_r,1227280512423,2171217044,3238346451491,69437860135,3071766420,2252,251425,40135.77,2.77,1054.98,1.29,1.29
508.namd_r,1236056044966,2187356111,3261577284289,69883834215,3089503121,2265,252026,40233.56,2.77,1053.61,1.29,1.29
508.namd_r,1244820339928,2201812962,3285005750593,70389486489,3115934085,2280,252650,40326.36,2.77,1056.38,1.29,1.29
508.namd_r,1253589006138,2218179132,3308102212869,70834375355,3133403756,2297,253182,40418.08,2.77,1054.75,1.29,1.29
508.namd_r,1262358176768,2234362562,3331355836072,71340213847,3155638968,2309,253884,40646.3,2.77,1053.33,1.29,1.29
508.namd_r,1271128372974,2248880540,3354420197854,71887261211,3182500676,2322,254594,40738.62,2.77,1055.82,1.29,1.29
508.namd_r,1279903722870,2265191897,3377696770082,72315069843,3200662417,2332,255319,40829.44,2.77,1055.06,1.29,1.29
508.namd_r,1288672552606,2280126129,3400954275475,72789446440,3221588333,2348,255865,40916.82,2.77,1053.22,1.29,1.29
508.namd_r,1297448343723,2295329480,3424201848346,73355899302,3248257040,2358,256540,41004.28,2.77,1055.72,1.29,1.29
508.namd_r,1306217507384,2312359513,3447201180588,73820789346,3266619185,2373,257198,41230.72,2.77,1054.87,1.29,1.29
508.namd_r,1314981939341,2327190381,3470535729906,74290763797,3288034959,2385,257877,41318.91,2.77,1053.61,1.29,1.29
508.namd_r,1323741190500,2341559174,3494018098200,74790997081,3314296429,2397,258483,41403.06,2.77,1056.34,1.29,1.29
508.namd_r,1332518802148,2358727857,3517131742250,75215312023,3328860283,2409,259168,41487.01,2.77,1054.66,1.29,1.29
508.namd_r,1341284342707,2374516966,3540287779121,75757978815,3354859514,2422,259897,41707.64,2.77,1053.3,1.29,1.29
508.namd_r,1350060623709,2388643567,3563514670473,76291455723,3380970768,2439,260627,41792.3,2.77,1056.06,1.29,1.29
508.namd_r,1358831425453,2406083044,3586815227305,76691976250,3396257315,2464,261522,41873.08,2.77,1054.79,1.29,1.29
508.namd_r,1367607413659,2420376050,3609975113893,77218760796,3419814024,2476,262374,41953.7,2.77,1053.24,1.29,1.29
508.namd_r,1376377649828,2436031605,3633053969875,77798607945,3447375568,2497,263283,42168.68,2.77,1055.93,1.29,1.29
508.namd_r,1385144748794,2453378379,3656085883100,78222555627,3461870057,2513,264007,42250.8,2.77,1054.66,1.29,1.29
508.namd_r,1393919524378,2467583604,3679594841426,78700260148,3486463700,2534,264857,42330.97,2.77,1053.51,1.29,1.29
508.namd_r,1402693427903,2481516572,3702951834345,79220906967,3512548459,2546,265502,42409.75,2.77,1056.12,1.29,1.29
508.namd_r,1411465367958,2499225532,3726049305365,79631294426,3525778509,2557,266179,42483.73,2.77,1054.46,1.29,1.29
508.namd_r,1420238405111,2514685271,3749207897666,80190048850,3553076993,2570,267019,42697.15,2.77,1053.29,1.29,1.29
508.namd_r,1428999586797,2528664988,3772597533042,80697329410,3579446883,2585,267980,42773.71,2.77,1056.03,1.29,1.29
508.namd_r,1437767956646,2546238921,3795868789281,81083793520,3592690791,2601,268742,42845.64,2.77,1054.66,1.29,1.29
508.namd_r,1446542277737,2560143352,3818901072931,81637393569,3618619409,2618,269590,42918.34,2.77,1053.2,1.29,1.29
508.namd_r,1455311873702,2575685261,3842110034735,82206838125,3645736143,2629,270685,43126.5,2.77,1055.89,1.29,1.29
508.namd_r,1464081430762,2593254030,3865201263072,82611598781,3658860134,2645,272003,43202.96,2.77,1054.64,1.29,1.29
508.namd_r,1472858657972,2607662227,3888708359121,83106820704,3685382426,2658,272860,43276.24,2.77,1053.78,1.29,1.29
508.namd_r,1481614250618,2621578312,3911947133556,83640130596,3711317933,2677,273446,36584.43,2.77,1054.07,1.29,1.29
508.namd_r,1490371428044,2638292106,3934509095899,84296149067,3732484799,2693,326228,36214.21,2.77,1054.28,1.29,1.29
508.namd_r,1499130134119,2654175373,3957614334758,84780789114,3751036848,2703,340901,36284.64,2.77,1053.07,1.29,1.29
508.namd_r,1507909252926,2668417938,3981187830539,85275896100,3777585143,2724,344973,36355.41,2.77,1055.32,1.29,1.29
508.namd_r,1516677857612,2684863156,4004432082545,85708897582,3794559505,2741,347081,36515.24,2.77,1053.67,1.29,1.29
508.namd_r,1525454881683,2701044494,4027717849065,86216935859,3817665565,2755,349871,36585.84,2.77,1052.91,1.29,1.29
508.namd_r,1534228439737,2715410779,4050956287252,86753471887,3844361660,2774,351822,36656.88,2.77,1054.95,1.29,1.29
508.namd_r,1542983016172,2732129799,4074280579089,87175579750,3862344505,2788,354493,36717.35,2.77,1053.26,1.29,1.29
508.namd_r,1551757761749,2746924606,4097642259232,87647124254,3883578851,2806,357202,36877.74,2.77,1054.39,1.29,1.29
508.namd_r,1560523545839,2762180680,4120921282037,88207776087,3910247736,2820,358701,36947.59,2.77,1054.41,1.29,1.29
508.namd_r,1569292936952,2779212314,4144015869060,88667734012,3928766233,2839,361193,37015.06,2.77,1053.11,1.29,1.29
508.namd_r,1578059978063,2794151126,4167389171578,89129890415,3950107892,2857,365131,37080.47,2.77,1055.14,1.29,1.29
508.namd_r,1586831412200,2808541448,4190973402340,89623212858,3976448441,2874,368768,37240.39,2.77,1053.95,1.29,1.29
508.namd_r,1595600189205,2825595867,4214181344259,90042197375,3991419269,2888,370530,37309.79,2.77,1053.48,1.29,1.29
508.namd_r,1604363530287,2841678422,4237396591246,90578976661,4017094031,2904,372760,37374.81,2.77,1054.88,1.29,1.29
508.namd_r,1613141457761,2855570248,4260731170437,91101249417,4043211987,2922,374863,37529.79,2.77,1053.36,1.29,1.29
508.namd_r,1621902428772,2872984565,4284088775952,91494163804,4059118371,2941,377385,37594.19,2.77,1054.44,1.29,1.29
508.namd_r,1630678667420,2887289445,4307390661198,92000065545,4082248939,2963,379430,37660.53,2.77,1054.58,1.29,1.29
508.namd_r,1639446687764,2902816863,4330615754817,92566194840,4109490787,2992,381290,37724.08,2.77,1053.05,1.29,1.29
508.namd_r,1648219526426,2920186992,4353736547616,92998248936,4125221077,3012,383113,37877.71,2.77,1055.19,1.29,1.29
508.namd_r,1656976738392,2934761644,4377185580396,93470981499,4148907765,3034,387180,37944.24,2.77,1054.07,1.29,1.29
508.namd_r,1665730646700,2948722172,4400689851324,93975598699,4175208150,3053,390155,38008.09,2.77,1053.47,1.29,1.29
508.namd_r,1674507125566,2966506768,4423876455454,94383792402,4188779698,3071,392463,38068.61,2.77,1054.8,1.29,1.29
508.namd_r,1683268979936,2982015812,4447097042154,94931769078,4215755087,3088,394205,38220.83,2.77,1053.64,1.29,1.29
508.namd_r,1692042646698,2995901157,4470489669799,95445472861,4242016509,3108,396246,38275.38,2.77,1054.7,1.29,1.29
508.namd_r,1700801923753,3013863880,4493835757085,95832660056,4256395894,3124,398365,38331.75,2.77,1054.59,1.29,1.29
508.namd_r,1709574646866,3027739410,4517088982440,96357124877,4280965998,3146,400906,38479.53,2.77,1053.12,1.29,1.29
