workload,cycles,cache-misses,instructions,cycle_activity.stalls_total,branch-misses,context-switches,iTLB-load-misses,IpCall,IpLoad,IpMispredict,BpTkBranch,MLP
507.cactuBSSN_r,125087857049,389671012,152158588283,63687102987,428091597,109317,38493638,36.37,3.95,359.56,1.8,1.62
507.cactuBSSN_r,132900392884,414484401,161736854190,67691003088,453630838,116197,40926519,36.37,3.95,359.82,1.8,1.62
507.cactuBSSN_r,140715457645,439271137,171220313109,71653888417,480268046,123030,43330999,36.37,3.95,359.42,1.8,1.62
507.cactuBSSN_r,148524677852,464166074,180622919964,75629076400,506928637,129799,45720704,36.37,3.95,359.46,1.8,1.62
507.cactuBSSN_r,156379042228,489023819,190131015526,79623644862,533350533,136606,48140067,36.37,3.95,360.05,1.8,1.62
507.cactuBSSN_r,164274400475,514005723,199723368441,83636268985,558667837,143529,50578288,36.37,3.95,360.13,1.8,1.62
507.cactuBSSN_r,172077091668,538518823,209127067547,87556367672,584989022,150288,52950701,36.37,3.95,360.48,1.8,1.62
507.cactuBSSN_r,179927724396,562842298,218602426737,91533457979,612199466,157092,55344246,36.37,3.95,359.76,1.8,1.61
507.cactuBSSN_r,188000998106,586712829,228264773696,95517353855,639168109,164023,57804554,36.37,3.95,359.84,1.8,1.61
507.cactuBSSN_r,195801265734,610853937,237764932642,99480811402,666446129,170878,60214793,36.37,3.95,359.39,1.8,1.61
507.cactuBSSN_r,203642438647,635240039,247233429335,103479716802,693476652,177681,62603268,36.37,3.95,359.04,1.8,1.62
507.cactuBSSN_r,211438800531,659994611,256705701414,107465075102,719956652,184485,65015248,36.37,3.95,358.81,1.8,1.61
507.cactuBSSN_r,219240361329,684459409,266151351430,111460268301,747013270,191270,67406543,36.37,3.95,358.38,1.8,1.61
507.cactuBSSN_r,227086014709,708966242,275635606042,115420670099,773246798,198077,69815395,36.37,3.95,358.72,1.8,1.61
507.cactuBSSN_r,234942227271,733781338,285053617288,119429642443,800457730,204809,72190978,36.37,3.95,358.86,1.8,1.61
507.cactuBSSN_r,242767195460,758385516,294455282271,123448270463,827322736,211581,74577803,36.37,3.95,358.65,1.8,1.61
507.cactuBSSN_r,250519573433,783422539,303746794480,127406964212,854019695,218238,76930880,36.37,3.95,358.8,1.8,1.61
507.cactuBSSN_r,258356471852,808526934,313172664204,131409239410,879939147,225034,79328965,36.37,3.95,358.69,1.8,1.61
507.cactuBSSN_r,266191663660,833936547,322560431001,135416918127,906178240,231746,81728730,36.37,3.95,358.8,1.8,1.61
507.cactuBSSN_r,273999521534,858354993,332036982882,139374936267,933202308,238566,84131503,36.37,3.95,358.72,1.8,1.61
507.cactuBSSN_r,281826212843,883137970,341426252010,143344862904,958884906,245311,86511431,36.37,3.95,358.78,1.8,1.61
507.cactuBSSN_r,289657456984,907714255,350920839472,147327844343,985532531,252135,88922456,36.37,3.95,359.02,1.8,1.61
507.cactuBSSN_r,297499907107,932156480,360557658764,151316298458,1011654976,259057,91368048,36.37,3.95,358.89,1.8,1.61
507.cactuBSSN_r,305267354543,956422592,369966868482,155250873905,1038693127,265828,93744710,36.37,3.95,358.94,1.8,1.61
507.cactuBSSN_r,313073126633,981510629,379246496511,159226527398,1065845687,272511,96084239,36.37,3.95,358.86,1.8,1.62
507.cactuBSSN_r,320909055918,1006273261,388713292466,163216054694,1092341376,279331,98486921,36.37,3.95,358.87,1.8,1.61
507.cactuBSSN_r,328760838139,1030027299,398318708998,167177980406,1119896582,286227,100928148,36.37,3.95,358.49,1.8,1.62
507.cactuBSSN_r,336355500368,1054522547,407871096016,171139431112,1145738545,293067,103359888,36.37,3.95,358.61,1.8,1.62
507.cactuBSSN_r,344122057405,1079444972,417235641148,175117082257,1173167792,299791,105720976,36.37,3.95,358.47,1.8,1.61
507.cactuBSSN_r,351888142260,1104644121,426550405854,179086662651,1200042038,306446,108089276,36.37,3.95,358.48,1.8,1.61
507.cactuBSSN_r,359669850204,1129913489,435809820148,183031416358,1226506683,313093,110445148,36.37,3.95,358.42,1.8,1.61
507.cactuBSSN_r,367498792573,1153817566,445337692392,186969711330,1253298794,319944,112859319,36.37,3.95,358.32,1.8,1.62
507.cactuBSSN_r,375344380746,1179111322,454919591790,191006502851,1279761343,326821,115306687,36.37,3.95,358.27,1.8,1.62
507.cactuBSSN_r,383190689219,1203394945,464448542026,194944183783,1306752020,333640,117731432,36.37,3.95,358.29,1.8,1.62
507.cactuBSSN_r,391043271184,1227726795,474039331371,198947966609,1333794316,340511,120169391,36.37,3.95,358.25,1.8,1.62
507.cactuBSSN_r,398849446251,1252701095,483498549904,202928900910,1360545217,347279,122567708,36.37,3.95,358.25,1.8,1.62
507.cactuBSSN_r,406696380599,1277867413,492981141773,206934148220,1386646873,354098,124980171,36.37,3.95,358.12,1.8,1.62
507.cactuBSSN_r,414539119674,1301554978,502557191911,210919046071,1413728553,360971,127395578,36.37,3.95,358.23,1.8,1.62
507.cactuBSSN_r,422353507138,1325671194,512140715418,214901993739,1440660519,367870,129826194,36.37,3.95,358.18,1.8,1.62
507.cactuBSSN_r,430237772281,1350886288,521630138652,218924460551,1467306216,374679,132224394,36.37,3.95,358.03,1.8,1.61
507.cactuBSSN_r,438120075281,1375149722,531262605349,222903421063,1494008501,381607,134660006,36.37,3.95,358.09,1.8,1.61
507.cactuBSSN_r,445938631483,1399675593,540759230086,226896414859,1520481973,388437,137063568,36.37,3.95,358.07,1.8,1.61
507.cactuBSSN_r,453803207285,1424272024,550275523851,230858197967,1546986068,395285,139479018,36.37,3.95,358.23,1.8,1.61
507.cactuBSSN_r,461584041509,1448501864,559814863699,234847730880,1574043077,402128,141887211,36.37,3.95,358.29,1.8,1.61
507.cactuBSSN_r,469392924837,1472551382,569342644113,238804850078,1601409406,408993,144296090,36.37,3.95,358.03,1.8,1.61
507.cactuBSSN_r,477245633853,1497104370,578887811285,242814346108,1628868831,415826,146709660,36.37,3.95,357.97,1.8,1.61
507.cactuBSSN_r,485094661390,1521413722,588526687478,246796516902,1655477662,422765,149154893,36.37,3.95,357.96,1.8,1.61
507.cactuBSSN_r,492897534412,1546682231,597931132249,250763917423,1681568403,429526,151533905,36.37,3.95,357.94,1.8,1.61
507.cactuBSSN_r,500753546524,1570778270,607529451338,254729928346,1708082585,436451,153966822,36.37,3.95,357.95,1.8,1.61
507.cactuBSSN_r,508617867848,1595298904,617094558161,258749755547,1734933665,443290,156390767,36.37,3.95,357.84,1.8,1.61
507.cactuBSSN_r,516465904261,1620086582,626628310966,262753082424,1761942793,450142,158819611,36.37,3.95,357.86,1.8,1.61
507.cactuBSSN_r,524312083414,1644661544,636099177569,266732331411,1789629306,456917,161219893,36.37,3.95,357.81,1.8,1.61
507.cactuBSSN_r,532099099153,1668516178,645659709378,270639802011,1815910686,463802,163653389,36.37,3.95,357.59,1.8,1.61
507.cactuBSSN_r,539961235499,1693331878,655171378205,274636596634,1842705490,470660,166055086,36.37,3.95,357.63,1.8,1.61
507.cactuBSSN_r,547815470130,1717566113,664873784735,278640980773,1868569436,477650,168526610,36.37,3.95,357.44,1.8,1.61
507.cactuBSSN_r,555670707403,1742188730,674302657933,282602091923,1895303136,484440,170913605,36.37,3.95,357.6,1.8,1.61
507.cactuBSSN_r,563478573208,1766092111,683849956720,286538944820,1922192058,491278,173326459,36.37,3.95,357.48,1.8,1.61
507.cactuBSSN_r,571309929510,1791026326,693334511199,290543805860,1949335509,498067,175714664,36.37,3.95,357.38,1.8,1.61
507.cactuBSSN_r,579168063535,1815434788,702834174773,294495486541,1975752886,504903,178125530,36.37,3.95,357.48,1.8,1.61
507.cactuBSSN_r,586980684449,1840372345,712227172735,298460405581,2003052852,511632,180507511,36.37,3.95,357.69,1.8,1.61
507.cactuBSSN_r,594832473683,1864430431,721752145322,302433594212,2029907130,518457,182913221,36.37,3.95,357.63,1.8,1.61
507.cactuBSSN_r,602659337429,1889126074,731124172090,306386370690,2056974697,525201,185278529,36.37,3.95,357.73,1.8,1.61
507.cactuBSSN_r,610482812076,1912647242,740775622160,310335343795,2083575058,532146,187707485,36.37,3.95,357.71,1.8,1.61
507.cactuBSSN_r,618293119611,1936131146,750365376644,314283427993,2110681746,539011,190133601,36.37,3.95,357.53,1.8,1.61
507.cactuBSSN_r,626087790177,1958999601,760057499554,318213079087,2137730867,545968,192590729,36.37,3.95,357.37,1.8,1.61
507.cactuBSSN_r,633875977072,1983096477,769533112429,322174108777,2165351970,552779,194987723,36.37,3.95,357.34,1.8,1.61
507.cactuBSSN_r,641709397497,2007705162,779076453905,326154167618,2192131332,559655,197402264,36.37,3.95,357.29,1.8,1.61
507.cactuBSSN_r,649523662635,2032150494,788486832475,330125504056,2218952067,566405,199789035,36.37,3.95,357.28,1.8,1.61
507.cactuBSSN_r,657373773862,2056366750,798063902757,334121630812,2245478748,573271,202232705,36.37,3.95,357.38,1.8,1.61
507.cactuBSSN_r,665211519892,2081183110,807547155348,338111986671,2272496610,580060,204647279,36.37,3.95,357.44,1.8,1.61
507.cactuBSSN_r,673086946893,2104506253,817226757045,342077885970,2299195522,586999,207090798,36.37,3.95,357.34,1.8,1.61
507.cactuBSSN_r,680936802973,2128656699,826769550715,346036359350,2326157127,593814,209526099,36.37,3.95,357.38,1.8,1.61
507.cactuBSSN_r,688759449195,2153623342,836232225705,350045336474,2353497320,600633,211910962,36.37,3.95,357.35,1.8,1.61
507.cactuBSSN_r,696572398220,2177914981,845721343098,353981352400,2380288325,607473,214320529,36.37,3.95,357.42,1.8,1.61
507.cactuBSSN_r,704380724175,2202677708,855187557834,357967555221,2407301968,614270,216705002,36.37,3.95,357.39,1.8,1.61
507.cactuBSSN_r,712227877877,2227001959,864763640055,361950269447,2433871473,621178,219127885,36.37,3.95,357.39,1.8,1.61
507.cactuBSSN_r,720096210705,2251363252,874271091147,365940280698,2461188146,627978,221536768,36.37,3.95,357.48,1.8,1.61
507.cactuBSSN_r,727915165312,2276014372,883659820730,369885862469,2488677485,634743,223914194,36.37,3.95,357.65,1.8,1.61
507.cactuBSSN_r,735783158901,2300056367,893274856344,373845235345,2515592271,641650,226351802,36.37,3.95,357.71,1.8,1.61
507.cactuBSSN_r,743651138183,2324243002,902839298611,377838186417,2541791836,648530,228779533,36.37,3.95,357.8,1.8,1.61
507.cactuBSSN_r,751505487990,2347615839,912449239424,381805634759,2568685669,655410,231212426,36.37,3.95,357.8,1.8,1.61
507.cactuBSSN_r,759351098524,2372464568,921919013072,385801574804,2595088534,662247,233623284,36.37,3.95,357.88,1.8,1.61
507.cactuBSSN_r,767209757744,2397179833,931370352180,389807268260,2621809190,669028,236029272,36.37,3.95,357.94,1.8,1.61
507.cactuBSSN_r,775086490549,2421506423,940969193433,393802507008,2648670996,675937,238474388,36.37,3.95,358.03,1.8,1.61
507.cactuBSSN_r,782921855258,2444864958,950560321935,397767237910,2676327785,682814,240898048,36.37,3.95,358.03,1.8,1.61
507.cactuBSSN_r,790767885276,2469095902,960059786951,401736376877,2703860837,689621,243315431,36.37,3.95,358.04,1.8,1.61
507.cactuBSSN_r,798618816079,2493721132,969604339130,405749993282,2730816039,696493,245733681,36.37,3.95,358.01,1.8,1.61
507.cactuBSSN_r,806447710585,2518550925,979088865057,409746665743,2757874099,703295,248129409,36.37,3.95,358.06,1.8,1.61
507.cactuBSSN_r,814297800564,2542442774,988729953322,413690119257,2784386386,710249,250562145,36.37,3.95,357.98,1.8,1.61
507.cactuBSSN_r,822122516504,2566228647,998344400487,417645681709,2812003433,717147,252992834,36.37,3.95,357.96,1.8,1.61
507.cactuBSSN_r,829985328651,2590725604,1007916268212,421611213701,2838098861,724011,255422240,36.37,3.95,358.03,1.8,1.61
507.cactuBSSN_r,837776035965,2615205089,1017321083957,425556131026,2864169289,730759,257797466,36.37,3.95,357.95,1.8,1.61
507.cactuBSSN_r,845642510477,2640038205,1026855331467,429575939035,2890588820,737593,260209032,36.37,3.95,357.88,1.8,1.61
507.cactuBSSN_r,853452987941,2663662159,1036441735504,433514574750,2917527325,744480,262624642,36.37,3.95,357.92,1.8,1.61
507.cactuBSSN_r,861307788047,2688479358,1045941425869,437518468874,2944390136,751300,265026088,36.37,3.95,358.03,1.8,1.61
507.cactuBSSN_r,869212883904,2713296772,1055593525655,441548319852,2970504086,758198,267488311,36.37,3.95,358.17,1.8,1.61
507.cactuBSSN_r,876991074922,2738271355,1065045390633,445521594760,2996505206,764994,269907571,36.37,3.95,358.11,1.8,1.61
507.cactuBSSN_r,884819747726,2763196841,1074612509011,449536390712,3022480796,771908,272345832,36.37,3.95,358.05,1.8,1.61
507.cactuBSSN_r,892706751019,2786078054,1084372825072,453488448459,3050170291,778931,274814433,36.37,3.95,358.08,1.8,1.61
507.cactuBSSN_r,900505372363,2810498069,1093892237162,457468025892,3077207033,785795,277219575,36.37,3.95,358.07,1.8,1.61
507.cactuBSSN_r,908334315021,2834925458,1103401098972,461460735107,3104256764,792611,279623805,36.37,3.95,358.08,1.8,1.61
507.cactuBSSN_r,916217260332,2859879291,1112931156499,465478732625,3130415700,799436,282041080,36.37,3.95,358.06,1.8,1.61
507.cactuBSSN_r,924090413237,2884689754,1122424296849,469521541689,3157196819,806269,284450493,36.37,3.95,358.03,1.8,1.61
507.cactuBSSN_r,931924496724,2909525503,1131893131012,473546080681,3184062673,813046,286840127,36.37,3.95,358,1.8,1.61
507.cactuBSSN_r,939788521328,2934551576,1141333583418,477575933655,3210399837,819840,289231605,36.37,3.95,358.07,1.8,1.61
507.cactuBSSN_r,947589919024,2959744496,1150679120776,481568813716,3237009381,826567,291594788,36.37,3.95,358.18,1.8,1.61
507.cactuBSSN_r,955416117885,2984699057,1160230804833,485570673143,3263485364,833414,294020293,36.37,3.95,358.12,1.8,1.61
507.cactuBSSN_r,963286048325,3009219769,1169856045788,489556551401,3289881047,840348,296465503,36.37,3.95,358.22,1.8,1.61
507.cactuBSSN_r,971116428558,3033658369,1179291077160,493564100944,3316250655,847133,298871373,36.37,3.95,358.18,1.8,1.61
507.cactuBSSN_r,978951327261,3058202687,1188820453399,497544793203,3343253390,853959,301273660,36.37,3.95,358.14,1.8,1.61
507.cactuBSSN_r,986742589325,3082849563,1198221638877,501491474586,3369952755,860736,303665380,36.37,3.95,358.07,1.8,1.61
507.cactuBSSN_r,994585978810,3107125089,1207752754968,505437082666,3396324967,867555,306080078,36.37,3.95,358.14,1.8,1.61
507.cactuBSSN_r,1002420120519,3131861151,1217222882925,509426089341,3422499268,874367,308471359,36.37,3.95,358.08,1.8,1.61
507.cactuBSSN_r,1010239673002,3157121488,1226617984452,513425258742,3449375541,881100,310855506,36.37,3.95,358.1,1.8,1.61
507.cactuBSSN_r,1018044604226,3181595531,1236144202422,517420015361,3475666941,887970,313278758,36.37,3.95,358.04,1.8,1.61
507.cactuBSSN_r,1025851895580,3206759729,1245537650751,521429461329,3502230058,894702,315654951,36.37,3.95,358.02,1.8,1.61
507.cactuBSSN_r,1033681857214,3230815223,1255138423897,525391541467,3528243912,901628,318101362,36.37,3.95,358.02,1.8,1.61
507.cactuBSSN_r,1041514069305,3255434233,1264672199873,529356317982,3554928955,908470,320524424,36.37,3.95,357.95,1.8,1.61
507.cactuBSSN_r,1049057853237,3279887609,1274152148587,533330692839,3581782659,915252,322929809,36.37,3.95,357.97,1.8,1.61
507.cactuBSSN_r,1056916457930,3304424614,1283625577732,537341175360,3608767056,922027,325351744,36.37,3.95,357.94,1.8,1.61
507.cactuBSSN_r,1064788362326,3328865537,1293126633577,541326797591,3636155089,928856,327755411,36.37,3.95,357.88,1.8,1.61
507.cactuBSSN_r,1072619233428,3353125448,1302669756596,545280148555,3662852512,935719,330169762,36.37,3.95,357.84,1.8,1.61
507.cactuBSSN_r,1080417967224,3377106598,1312319092990,549214468815,3688856423,942667,332618299,36.37,3.95,357.88,1.8,1.61
507.cactuBSSN_r,1088195378258,3401037753,1321852875552,553149941294,3715595598,949516,335039112,36.37,3.95,357.82,1.8,1.61
507.cactuBSSN_r,1096001036652,3425475648,1331304373997,557133426349,3742563273,956279,337429780,36.37,3.95,357.79,1.8,1.61
507.cactuBSSN_r,1103810336477,3449967906,1340755170371,561132395793,3769461715,963075,339812468,36.37,3.95,357.77,1.8,1.61
507.cactuBSSN_r,1111595998787,3474171118,1350285062527,565105611645,3796687968,969906,342220398,36.37,3.95,357.78,1.8,1.61
507.cactuBSSN_r,1119400324020,3498060062,1359854454984,569045064558,3823904648,976762,344648533,36.37,3.95,357.69,1.8,1.61
507.cactuBSSN_r,1127222485638,3522823240,1369377950743,573072453963,3850641363,983607,347054476,36.37,3.95,357.65,1.8,1.61
507.cactuBSSN_r,1135076392954,3547329915,1378819050044,577039715572,3877941226,990386,349452397,36.37,3.95,357.64,1.8,1.61
507.cactuBSSN_r,1142794830620,3571597451,1388165845890,580998331167,3905166662,997095,351820776,36.37,3.95,357.51,1.8,1.61
507.cactuBSSN_r,1150627194592,3596685154,1397561030474,585005114881,3932347919,1003846,354189506,36.37,3.95,357.6,1.8,1.61
507.cactuBSSN_r,1158427634735,3621699891,1406930609788,589015521059,3958712725,1010559,356560502,36.37,3.95,357.58,1.8,1.61
507.cactuBSSN_r,1166265133881,3645908041,1416544171194,592989362351,3985150886,1017474,358995409,36.37,3.95,357.52,1.8,1.61
507.cactuBSSN_r,1174101419458,3670907970,1426035693727,597017588365,4011521361,1024274,361387044,36.37,3.95,357.47,1.8,1.61
507.cactuBSSN_r,1181886311436,3695490338,1435577510096,600983817659,4038334222,1031116,363810667,36.37,3.95,357.41,1.8,1.61
507.cactuBSSN_r,1189720132642,3720571992,1445017571522,604987600867,4065009739,1037880,366203109,36.37,3.95,357.37,1.8,1.61
507.cactuBSSN_r,1197604360305,3744717161,1454663320918,608988999562,4091729314,1044818,368642712,36.37,3.95,357.39,1.8,1.61
507.cactuBSSN_r,1205463315368,3769345977,1464192809814,613002385119,4118252996,1051652,371041099,36.37,3.95,357.33,1.8,1.61
507.cactuBSSN_r,1213324670080,3793680086,1473747709598,616996326313,4144665095,1058515,373462984,36.37,3.95,357.34,1.8,1.61
507.cactuBSSN_r,1221158577319,3818604925,1483184690042,621004187154,4171467830,1065299,375858313,36.37,3.95,357.33,1.8,1.61
507.cactuBSSN_r,1228995359631,3842623734,1492735605330,624998319634,4198607994,1072102,378291980,36.37,3.95,357.37,1.8,1.61
507.cactuBSSN_r,1236861279033,3866833069,1502313780726,629002904725,4225357921,1078970,380718550,36.37,3.95,357.36,1.8,1.61
507.cactuBSSN_r,1244666214040,3889910606,1511933809372,632924733138,4252368661,1085859,383154609,36.37,3.95,357.32,1.8,1.61
507.cactuBSSN_r,1252555478719,3914660400,1521598047255,636945158216,4279430319,1092826,385597987,36.37,3.95,357.33,1.8,1.61
507.cactuBSSN_r,1260368939062,3939887372,1531087176988,640956481734,4305495281,1099664,388015010,36.37,3.95,357.31,1.8,1.61
507.cactuBSSN_r,1268231863155,3964453513,1540683118439,644972344520,4332299023,1106563,390458813,36.37,3.95,357.24,1.8,1.61
507.cactuBSSN_r,1276037123803,3989085222,1550191441195,648949431503,4359500106,1113363,392869782,36.37,3.95,357.2,1.8,1.61
507.cactuBSSN_r,1283907369600,4013929485,1559618193118,652958755111,4386374842,1120130,395256147,36.37,3.95,357.33,1.8,1.61
507.cactuBSSN_r,1291684799619,4037935541,1569086910188,656904350855,4413668039,1126922,397646176,36.37,3.95,357.28,1.8,1.61
507.cactuBSSN_r,1299506973258,4062723997,1578613381378,660927136124,4440026722,1133769,400080431,36.37,3.95,357.21,1.8,1.61
507.cactuBSSN_r,1307286388397,4086803662,1588057833955,664882972592,4466748716,1140591,402482261,36.37,3.95,357.21,1.8,1.61
507.cactuBSSN_r,1315085565678,4111621544,1597606230837,668867007536,4493432146,1147444,404892541,36.37,3.95,357.19,1.8,1.61
507.cactuBSSN_r,1322884334029,4136118645,1607083130547,672842562051,4520434909,1154237,407283103,36.37,3.95,357.18,1.8,1.61
507.cactuBSSN_r,1330716356698,4160155941,1616516867288,676782134730,4548288680,1161018,409676612,36.37,3.95,357.21,1.8,1.61
507.cactuBSSN_r,1338557833024,4184177664,1626079210556,680753623816,4575422940,1167919,412095951,36.37,3.95,357.24,1.8,1.61
507.cactuBSSN_r,1346377221333,4209309030,1635522922154,684734149997,4601981365,1174675,414499552,36.37,3.95,357.28,1.8,1.61
507.cactuBSSN_r,1354197782514,4233892607,1645118684729,688745795089,4627873277,1181573,416931217,36.37,3.95,357.22,1.8,1.61
507.cactuBSSN_r,1362004390320,4257866215,1654598914523,692714611390,4655267809,1188369,419334086,36.37,3.95,357.21,1.8,1.61
507.cactuBSSN_r,1369578393849,4279846757,1663538776614,696393205708,4680607589,1194767,421600113,36.37,3.95,357.16,1.8,1.61
507.cactuBSSN_r,1377408626314,4304840508,1673039808376,700413470898,4707431155,1201585,424005700,36.37,3.95,357.14,1.8,1.61
507.cactuBSSN_r,1385199935461,4328966124,1682684259028,704390623056,4733613290,1208515,426459812,36.37,3.95,356.98,1.8,1.61
507.cactuBSSN_r,1393059898545,4353200806,1692284642752,708365140540,4760953226,1215417,428886516,36.37,3.95,357.03,1.8,1.61
507.cactuBSSN_r,1400933451591,4376769379,1701949560595,712376411826,4788212484,1222360,431332020,36.37,3.95,357,1.8,1.61
507.cactuBSSN_r,1408785837171,4401349458,1711480396557,716372539798,4815403185,1229215,433745602,36.37,3.95,356.96,1.8,1.61
507.cactuBSSN_r,1416682366011,4425485096,1721126785120,720375025060,4842761513,1236132,436188848,36.37,3.95,357,1.8,1.61
507.cactuBSSN_r,1424539430522,4450284565,1730600066097,724354653311,4869547625,1242948,438590351,36.37,3.95,357.02,1.8,1.61
507.cactuBSSN_r,1432389543340,4474162116,1740200433273,728292136917,4896639498,1249848,441034590,36.37,3.95,357.05,1.8,1.61
507.cactuBSSN_r,1440230185516,4498356481,1749702501715,732233773714,4923325593,1256645,443438310,36.37,3.95,357.13,1.8,1.61
507.cactuBSSN_r,1448088820077,4522933572,1759241004858,736240428560,4950005624,1263487,445844949,36.37,3.95,357.11,1.8,1.61
507.cactuBSSN_r,1455941989588,4548356708,1768706503128,740286036690,4976091944,1270270,448237611,36.37,3.95,357.12,1.8,1.61
507.cactuBSSN_r,1463755934356,4573275620,1778192937395,744278408461,5002683561,1277094,450639468,36.37,3.95,357.13,1.8,1.61
507.cactuBSSN_r,1471635217365,4598195580,1787644053642,748281158197,5029807864,1283898,453032397,36.37,3.95,357.23,1.8,1.61
507.cactuBSSN_r,1479461485208,4623071348,1797068219067,752278373276,5056653933,1290663,455427654,36.37,3.95,357.21,1.8,1.61
507.cactuBSSN_r,1487276688841,4646444540,1806750559973,756241226274,5083746856,1297661,457887185,36.37,3.95,357.14,1.8,1.61
507.cactuBSSN_r,1494868691917,4670990328,1816206493935,760186795227,5110868384,1304455,460288751,36.37,3.95,357.14,1.8,1.61
507.cactuBSSN_r,1502701140187,4695191862,1825659230844,764176206559,5138026501,1311254,462695421,36.37,3.95,357.18,1.8,1.61
507.cactuBSSN_r,1510557552691,4718544371,1835342261573,768139692785,5165366804,1318209,465148569,36.37,3.95,357.18,1.8,1.61
507.cactuBSSN_r,1518378107277,4742290156,1844948924213,772090666803,5191951537,1325117,467579448,36.37,3.95,357.12,1.8,1.61
507.cactuBSSN_r,1526243824638,4765769329,1854548764551,776062209015,5219281614,1332020,470027669,36.37,3.95,357.15,1.8,1.61
507.cactuBSSN_r,1534090970090,4789795806,1864090890456,780029883391,5246467059,1338875,472451017,36.37,3.95,357.13,1.8,1.61
507.cactuBSSN_r,1541957820956,4815124378,1873502568975,784048342188,5273275223,1345642,474824699,36.37,3.95,357.14,1.8,1.61
507.cactuBSSN_r,1549833125334,4839047276,1883050708258,788035175676,5300697607,1352484,477235599,36.37,3.95,357.2,1.8,1.61
507.cactuBSSN_r,1557680223897,4863327126,1892642989687,792003777954,5327149134,1359390,479676639,36.37,3.95,357.18,1.8,1.61
507.cactuBSSN_r,1565472608939,4887143153,1902098817633,795889354746,5353909126,1366186,482071953,36.37,3.95,357.2,1.8,1.61
507.cactuBSSN_r,1573273614496,4911555436,1911565697674,799854877611,5380486014,1372959,484470724,36.37,3.95,357.2,1.8,1.61
507.cactuBSSN_r,1581090702025,4935198282,1921102046944,803787870532,5407827827,1379820,486874297,36.37,3.95,357.2,1.8,1.61
507.cactuBSSN_r,1588876563375,4959604571,1930533124678,807726514615,5434759936,1386582,489247253,36.37,3.95,357.18,1.8,1.61
507.cactuBSSN_r,1596684708341,4984038583,1939963388440,811659934015,5461820411,1393363,491643970,36.37,3.95,357.16,1.8,1.61
507.cactuBSSN_r,1604536940516,5008816172,1949485246406,815677551531,5489146903,1400201,494037954,36.37,3.95,357.19,1.8,1.61
507.cactuBSSN_r,1612361463134,5033033655,1959022474511,819653845250,5515655345,1407042,496457314,36.37,3.95,357.19,1.8,1.61
507.cactuBSSN_r,1620234579516,5057562064,1968585885017,823655049826,5542450855,1413880,498890903,36.37,3.95,357.24,1.8,1.61
507.cactuBSSN_r,1628023106964,5081598634,1978148609040,827596964209,5568809424,1420767,501310893,36.37,3.95,357.21,1.8,1.61
507.cactuBSSN_r,1635861009306,5106311001,1987708813224,831603861586,5595669179,1427623,503737906,36.37,3.95,357.19,1.8,1.61
507.cactuBSSN_r,1639226302126,5118362124,1992399777815,833567448971,5608397570,1431018,504932259,36.37,3.95,357.15,1.8,1.61
508.namd_r,7706796556,6388035,22635659871,517859452,27489905,30,17262,1142.77,3.47,855.4,1.63,1.45
508.namd_r,16883235479,12376902,50541399212,1052995441,59781682,55,18945,2186.95,3.42,858.53,1.54,1.43
508.namd_r,26067637313,18127150,78989507711,1521142569,92236991,61,21325,3024.37,3.41,863.75,1.51,1.41
508.namd_r,35248012281,24104190,107308823573,2012075021,124197486,78,22454,3702.33,3.4,867.8,1.5,1.41
508.namd_r,44426859988,30104933,134814812240,2561867112,154675128,101,23742,4285.76,3.4,867.33,1.49,1.41
508.namd_r,53611386273,36163564,163329033724,2984192909,183471891,109,24677,4745.31,3.39,869.36,1.48,1.41
508.namd_r,62791033252,42469500,191701709691,3421155265,211083930,123,26109,5189.55,3.39,888.12,1.46,1.41
508.namd_r,71968299478,48354575,220078155408,3844355870,239549533,139,26645,5566.73,3.38,907.44,1.45,1.41
508.namd_r,81150056532,54237851,248362674248,4337780149,272185423,148,27498,5917.55,3.37,913.25,1.44,1.4
508.namd_r,90329612603,60181923,276701387444,4830221305,304164899,158,31005,6210.25,3.37,908.84,1.44,1.4
508.namd_r,99513770319,65864447,305172380070,5287846687,336001946,171,31559,6447.86,3.37,908.32,1.44,1.4
508.namd_r,108693018559,71810748,333494083303,5781661067,368038114,184,32464,6672.78,3.37,906.28,1.44,1.4
508.namd_r,117871345075,77694539,361868048131,6266222933,399986246,194,33505,6883.47,3.38,904.26,1.44,1.4
508.namd_r,127055630198,83509972,390353896758,6733127943,432125049,201,34058,7072.19,3.38,902.73,1.44,1.4
508.namd_r,136234495415,89392884,418666215042,7231925109,464834690,208,34813,7232.32,3.37,900.41,1.44,1.4
508.namd_r,145417981816,95142199,447135782074,7681083650,496246128,221,35370,7392.69,3.38,898.63,1.44,1.4
508.namd_r,154597327108,101485304,475543422150,8128798666,524454604,234,36192,7534.99,3.38,897.85,1.44,1.4
508.namd_r,163777008196,107732073,503875515822,8570974203,552411460,245,36827,7674.19,3.37,904.42,1.44,1.4
508.namd_r,172961565763,113652131,532412554221,8991979476,581245216,252,37677,7796.24,3.37,908.98,1.43,1.4
508.namd_r,182139875260,119771335,560802031174,9485014389,613343020,270,38971,7894.16,3.37,912.3,1.43,1.4
508.namd_r,191318583312,125632612,589201887702,9972838287,645773684,282,39406,7996.44,3.37,912.28,1.43,1.4
508.namd_r,200502042126,131441437,617577293755,10457556071,678811738,294,40067,8098.57,3.37,909.49,1.43,1.4
